specObjID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,z
5102692270529507328,20.99851,20.42057,20.37689,20.19958,20.03344,20.94462,20.42391,20.34328,20.195,20.03093,0.7325865
8362170046936182784,24.98238,21.87934,21.68953,21.80582,21.26661,21.3105,21.85285,21.66218,21.8496,20.40212,3.066003
5816651358422102016,21.03476,20.55569,20.56812,20.53573,20.32897,20.91046,20.51794,20.57122,20.54328,20.32041,2.458789
7691207089406537728,19.80725,19.67071,19.35317,19.25151,19.09561,19.80177,19.63655,19.36658,19.23533,19.09055,2.092607
2197847384539555840,19.44725,18.84031,18.66219,18.64737,18.41862,19.45587,18.86134,18.65638,18.6386,18.42946,2.503105
457283343935891456,20.24916,19.81759,19.80553,19.78667,19.59175,20.2092,19.78148,19.75663,19.74002,19.6135,0.6804685
6694860982944722944,23.1264,21.9034,21.90599,21.95332,21.04632,22.14235,21.84262,21.80701,22.00191,20.00429,1.728598
8263040003459446784,20.68365,20.28959,20.23647,19.85692,19.77104,20.46035,20.2479,20.10946,19.6201,19.63088,0.6020486
4439630680146243584,21.75433,21.36271,21.15821,21.07164,21.15352,21.83233,21.3786,21.0704,21.03475,19.77731,1.103474
4980060995441061888,22.6489,21.29623,21.13293,21.00626,21.07799,22.128,21.28347,21.02452,21.00909,21.07807,1.042496
8263181564239343616,21.15216,20.66049,19.86983,19.21331,18.87727,21.00208,20.32225,19.38994,18.68048,18.3859,0.4559487
5382986098451083264,20.74273,20.35724,20.29968,20.24029,20.07541,20.65661,20.29209,20.31419,20.16739,20.01753,2.321676
6077837046159437824,22.7634,21.83122,21.761,21.65856,20.96379,22.49146,21.79106,21.63828,21.59625,20.54356,2.423601
1570740643481806848,19.23976,19.12984,18.98239,18.8866,18.48654,19.17838,19.02786,18.52532,18.28251,17.77807,0.3848225
7996143449257209856,22.24432,21.34685,20.76036,20.18018,20.14144,20.98698,21.36524,20.61058,20.10716,20.01197,0.5116116
8263115318663770112,20.70758,20.3917,19.89797,19.47938,19.26885,20.70227,20.35207,19.88028,19.48449,19.29722,1.787608
6041768665832681472,21.02725,19.88424,19.51354,19.48372,19.0474,20.97773,19.8725,19.49928,19.43163,19.0625,2.204535
4601775112034381824,22.94303,21.55606,21.37111,21.49387,21.49414,22.74423,21.45885,21.22345,21.36198,19.63071,2.864609
6755509494593810432,21.92913,21.45862,21.54687,21.44029,21.01802,21.80289,21.46618,21.53827,21.41688,21.06767,2.425434
1514442074542336000,21.22763,20.07892,19.084,18.7082,18.44939,21.29839,20.02855,19.09175,18.70052,18.39881,1.037621
462793270708168704,20.17937,17.97169,17.64521,17.53299,17.46787,20.23482,17.95849,17.64609,17.53532,17.47013,3.226717
4337239208005136384,18.23315,18.20605,17.8881,17.88464,18.02484,18.22749,18.20191,17.89219,17.8805,18.0075,1.258462
4888667109032914944,20.99369,19.75445,19.53308,19.39074,19.32996,21.03513,19.75794,19.51398,19.37841,19.32839,2.820322
7242932349011947520,21.93791,21.26507,21.21123,20.84521,20.59402,22.03099,21.16596,21.0352,20.72965,20.32052,0.659223
7266726330342502400,22.31637,22.02927,22.07715,21.94284,21.32505,19.3412,21.92384,21.99873,21.7135,20.92017,1.917722
7300544559602921472,20.07397,19.73008,19.601,19.36098,19.46584,20.05024,19.72383,19.60122,19.35703,19.40084,1.556233
6543916182637572096,21.82393,21.04144,21.04893,20.75084,20.26689,21.33801,20.9961,20.99,20.57673,20.00547,2.761837
1182276861451855872,20.18349,19.97519,19.28771,18.8744,18.76376,19.82972,19.47529,18.64486,18.24275,18.01089,0.4991077
7060580818859257856,25.05331,21.09841,20.64941,20.69224,20.64414,22.6302,21.1067,20.62346,20.57419,20.07729,3.306257
5689299876862160896,21.58899,20.61818,20.52127,20.55793,20.08962,20.73077,20.58735,20.51402,20.48837,20.09211,2.309066
2438811969164175360,19.5019,19.53153,19.21727,19.1624,19.14936,19.50357,19.51442,19.20654,19.15917,19.0741,1.362461
7462583436613185536,21.27576,20.97324,21.34739,21.08232,20.82082,21.11658,20.93911,21.3343,21.11478,20.12884,2.196225
3279766295775569920,19.85808,18.93835,18.48421,18.37332,18.31459,19.83043,18.92973,18.48782,18.35416,18.29654,2.543675
6905248137305845760,21.35072,21.0043,20.94691,20.80384,20.24706,21.26983,21.00739,20.91803,20.8102,20.15694,2.326473
2571619221112907776,21.79231,19.95852,19.80658,19.67895,19.49618,21.77148,19.96206,19.7908,19.66238,19.50068,2.84479
4893247410971275264,21.90378,21.39467,21.29387,21.31287,20.92798,21.79455,21.36797,21.23268,21.32084,20.53013,2.422046
7082011398888943616,21.37005,20.91515,20.62176,20.48754,20.18762,21.23271,20.86379,20.58985,20.49402,20.23997,2.274309
5607136393807196160,22.84349,22.16105,21.07849,20.32238,20.12259,21.13619,21.40961,20.41319,19.54149,19.33458,0.4707326
5827788864072904704,22.76617,22.00156,21.84921,21.90715,21.75265,22.76559,22.043,21.68869,21.9532,21.53744,1.547128
2481556577249683456,19.64614,19.07024,18.69874,18.5646,18.48872,19.49171,18.95926,18.59055,18.46834,18.41132,1.403972
5663355794067484672,23.07107,20.31537,18.89221,18.88651,18.49698,23.24037,20.30968,18.88241,18.81827,18.4934,3.778347
8263123015362605056,20.10902,19.83426,19.64473,19.4622,19.51185,20.12294,19.78103,19.64632,19.4626,19.52267,1.501787
479695514296674304,20.36874,19.93273,19.44579,19.12186,18.94274,20.37557,19.76408,19.09876,18.70428,18.4963,0.2464366
2566079056898451456,19.20093,19.00245,19.06168,18.80227,18.54363,19.19654,18.91426,18.79109,18.40164,18.08028,0.4563152
8364421846565318656,21.52958,21.08532,20.94815,20.85641,20.36625,21.57018,21.03076,20.89278,20.80968,20.35705,2.159179
6785813134583721984,20.30194,19.65364,19.58482,19.63659,19.43745,20.34629,19.63703,19.57457,19.60288,19.44042,2.41089
4750216878885629952,22.6517,21.63813,21.58967,21.72915,21.68487,22.52231,21.59757,21.5209,21.77978,19.83429,2.829098
8201228206645899264,20.93146,20.40362,20.23388,20.22376,20.21697,20.65229,20.37521,20.25118,20.17764,20.19054,2.547481
8004095666970882048,21.56423,20.63905,20.04872,19.94626,20.25497,21.65162,20.64786,20.05423,19.71441,20.24803,1.124199
5669016079910498304,22.11605,21.4462,21.41148,21.36755,21.19286,21.85871,21.44053,21.40714,21.15002,21.18731,2.414992
7605593066535841792,22.24919,21.91539,21.88038,21.72143,21.38576,22.38891,21.82417,21.89511,21.42424,21.47455,0.6054755
8026603768009912320,22.51503,21.78918,21.86386,21.5077,21.42586,21.39626,21.74714,21.81569,21.47831,21.19073,1.840167
432458569598658560,20.58428,19.27955,18.52921,18.01429,17.71864,19.53488,17.9878,17.14087,16.72234,16.67172,0.1698973
1203651365298006016,20.00989,19.8819,19.5983,19.54537,19.35526,20.02216,19.83066,19.56748,19.51837,19.25648,0.9973507
7115901924276891648,22.1357,21.56408,21.50374,21.28811,20.96098,22.1865,21.44942,21.48572,21.20683,20.9615,2.229795
2841791232718432256,20.04749,19.74565,19.51552,19.12021,19.09759,19.97768,19.70786,19.51634,19.09696,18.9892,1.756076
5366261702361542656,20.81645,20.37208,20.44353,20.34197,20.05095,20.83618,20.31186,20.40609,20.30779,19.81909,2.176498
8218189273066303488,21.66573,21.40868,21.1576,21.04079,20.4467,21.5704,21.41375,21.16419,21.05465,20.27059,1.571644
5957301158745403392,19.31684,19.06766,19.19108,18.89119,18.73625,19.33644,19.05734,18.98833,18.90031,18.73052,2.141535
5850411309271281664,21.54098,20.93409,20.98911,21.00898,20.80529,21.50383,20.93789,21.00743,21.01243,20.80009,2.499757
5469802712500203520,22.59049,21.0869,19.8471,19.29722,18.86507,22.03774,20.61469,19.31237,18.79701,18.37532,0.3008595
4724373957552828416,21.732,21.23599,20.77597,20.39583,20.02325,21.7264,21.21833,20.72308,20.36226,19.94664,0.6097509
5139816181666607104,21.11179,20.59852,20.51128,20.55888,20.19824,21.08795,20.52041,20.44559,20.5135,20.10302,2.318869
8263202456084346880,21.05875,20.73299,20.42804,20.53148,20.24552,21.09476,20.71688,20.42973,20.52225,20.26787,0.9814486
4711899997984714752,24.9798,21.89905,21.57655,21.49941,21.58932,25.41399,21.92787,21.56294,21.36172,21.80568,0.9453743
5670193105799409664,20.75834,20.17929,20.02142,20.03941,19.92821,20.73829,20.14346,20.02614,20.02839,19.94826,2.605149
7276692303803772928,21.93703,20.84988,20.24525,19.86186,19.85118,21.66797,20.79714,20.23205,19.82526,19.82051,1.444823
5841192178680524800,22.86592,22.05667,22.13845,22.11874,21.8438,22.72864,22.08368,22.16316,22.02217,21.45505,1.463053
4545394907594551296,21.79402,21.25411,21.1884,21.19213,21.09993,21.84093,21.18569,21.1435,21.19762,20.84785,2.2911
2492790011280254976,19.10033,19.21219,19.00065,18.98122,18.9274,19.07825,19.16401,18.98827,18.96221,18.82847,1.425708
6757779436382908416,21.71801,21.08996,20.88262,20.77236,20.31292,21.62167,21.05094,20.8405,20.78835,20.36927,2.349087
8220383349526163456,20.1289,20.08786,20.1122,19.90716,19.77864,20.1397,20.07792,20.07889,19.89187,19.78967,1.949044
5347036465933774848,23.32254,22.79133,21.56978,20.38175,20.15789,21.7386,22.39629,21.12773,19.66147,19.24199,1.054471
5770483961294417920,21.19223,20.48597,20.27535,20.20489,20.04927,21.19761,20.46825,20.2762,20.20771,20.0239,2.35212
6018163251568373760,22.53056,21.6055,21.31156,20.81042,20.52796,22.56601,21.58051,21.27193,20.75051,20.36651,1.585032
763478932480616448,19.54634,19.26883,19.258,19.08848,18.95703,19.553,19.2537,19.2322,18.94694,18.85836,0.4839677
6164365312730525696,24.74524,21.32923,20.76791,20.70582,20.53039,24.86668,21.34612,20.77187,20.71936,20.5739,3.301202
451517228722972672,18.94308,18.81691,18.54607,18.45613,18.42318,18.96446,18.79213,18.51912,18.40775,18.4021,1.160113
6132873099798573056,24.70713,21.83912,21.57681,21.38718,21.41439,20.22372,21.84606,21.5553,21.30479,21.33068,2.739547
4742418592111980544,21.67953,20.48998,20.21111,20.05754,20.09467,21.68253,20.41765,20.19889,20.01093,20.04512,3.012448
537104867089475584,19.47691,19.12372,19.00395,19.11811,19.01255,19.44656,19.09492,18.9993,19.08202,18.91134,0.855074
5474199659482902528,21.90112,21.21789,20.74757,20.54181,20.06935,21.83098,21.06632,20.73504,20.52343,19.95536,2.239833
5074436471046991872,21.93617,21.48202,21.37644,21.18876,20.94786,21.88465,21.42447,21.30829,21.16823,20.95298,2.319398
646363068183373824,18.70992,18.20539,18.21586,18.41427,18.25801,18.72202,18.20555,18.21029,18.3706,18.16496,0.8659592
7992884221914574848,23.10657,21.31412,21.21293,20.97792,20.88836,22.62595,21.29076,21.20175,20.92611,20.85736,2.896741
5053042173911166976,20.7915,20.44639,20.39003,20.38758,20.01399,20.75138,20.45688,20.34919,20.29764,19.83562,0.7562327
7700283008121237504,23.00691,22.0303,21.94784,22.12189,21.82418,20.13131,22.06887,21.80894,21.95701,20.75874,2.248326
5584540600172736512,21.56678,20.56003,20.49754,20.44761,20.09508,21.36607,20.5505,20.49541,20.42929,20.01932,2.523931
6368292832654585856,24.55912,22.02141,20.66854,20.52999,20.27748,25.13034,22.04733,20.63634,20.46235,20.3044,3.741217
5204014467226726400,22.79391,22.04041,21.90157,21.94035,21.01635,22.90536,21.99221,21.91804,21.95317,20.99686,2.059666
6458385716661121024,20.81328,20.17447,20.0383,20.00051,19.74315,20.86077,20.15438,20.05149,20.00813,19.32749,2.298112
7228366568135782400,19.95695,19.31848,19.31364,19.32453,19.1021,19.89202,19.30844,19.30456,19.30733,19.02656,2.392842
8211245308303831040,20.32367,20.00123,19.8695,19.87704,19.72424,20.32071,19.9791,19.85317,19.87363,19.62886,0.8915906
316496648157030400,19.00249,18.55826,18.4017,18.09291,17.99604,18.97189,18.5321,18.38655,18.08066,17.9428,1.800321
7611187381899292672,22.21919,20.93135,20.08731,19.72329,19.30733,20.6206,20.90762,20.09551,19.70009,19.30019,3.802974
8260935536375164928,23.44877,22.17244,21.82258,21.65732,20.82874,22.53047,22.20015,21.86707,21.55174,20.59114,2.378362
4722133702141472768,21.62945,20.84115,20.89066,20.82002,20.13993,21.64382,20.73886,20.79,20.60728,19.91917,2.37782
7586446720990113792,19.47413,19.10189,19.04107,19.04916,18.83833,19.46414,19.04479,19.01687,19.03518,18.82932,2.200422
5824343541451255808,20.90261,20.23215,20.1271,20.14172,19.91138,20.89681,20.19811,20.12498,20.10958,19.8528,2.341537
2320545466082682880,20.90006,20.17612,19.77911,19.57241,19.35254,20.77771,20.15438,19.76606,19.55813,19.32198,2.003008
7283687396578357248,20.43669,19.74489,19.54644,19.53284,19.47268,20.46329,19.73886,19.50649,19.51376,19.3598,2.735099
7291525815476088832,21.99002,21.38687,21.17809,21.12505,20.49825,22.04568,21.36954,21.15649,21.13992,20.54577,0.5991111
8009752655805739008,23.99425,21.73163,21.52119,21.41376,20.85526,20.85956,21.70206,21.52152,21.29709,20.89227,3.02759
8306939928001572864,24.31296,23.41237,22.536,21.3269,20.5754,21.65687,23.35158,21.85822,21.14878,20.42349,0.6151841
1964766307295455232,19.27648,19.20181,18.92979,18.87823,18.83239,19.26658,19.16492,18.91004,18.84339,18.82007,1.275491
6613568314827010048,23.06607,22.05372,21.97077,21.98584,21.81445,22.43078,22.03112,21.97923,21.98309,21.32711,2.680303
2158440886306891776,21.86159,20.72902,20.16524,20.08965,20.10411,21.75188,20.74244,20.1702,20.08117,20.11118,1.919803
3229239337174460416,21.41662,20.1478,19.97541,20.06276,19.98322,21.50739,20.15685,19.97121,20.06813,19.52208,3.009758
4310218714718597120,21.8098,21.61613,21.48449,21.49864,21.30753,21.21614,21.60176,21.46367,21.52435,21.26555,2.253092
4836014526321848320,21.84267,21.25819,21.00342,20.88857,20.25804,21.67779,21.19427,21.00405,20.87634,19.94705,2.200302
5334558658511171584,23.42735,23.38837,21.8742,20.5272,20.02391,22.39958,20.78903,21.19906,19.92841,19.62169,0.598597
7237451832296665088,20.16444,19.97153,19.79857,19.80944,19.71585,20.12938,19.97269,19.74575,19.76796,19.69161,0.9620394
1003310176133998592,19.1308,18.93345,18.81644,18.55554,18.48977,19.11533,18.90508,18.79116,18.53409,18.48575,1.686467
6793893445536247808,22.10414,21.01005,20.83783,20.72603,20.56652,22.08011,20.92188,20.84409,20.64685,20.27779,2.871183
5671277775228170240,21.47017,20.41781,20.41328,20.23899,19.79766,21.16172,20.4164,20.32656,20.24895,19.78676,2.326406
8263162323456946176,20.23127,19.84309,19.90594,19.62325,19.61401,20.14834,19.80957,19.74745,19.43909,19.11001,0.5871908
4771822281951997952,21.82379,20.40505,19.90268,19.69649,19.4187,21.55392,20.41706,19.92804,19.68471,19.31362,2.656484
1127113812474882048,18.98322,18.60984,18.74954,18.66364,18.76174,18.94069,18.59459,18.71488,18.58724,18.58138,0.5614859
5602493431047450624,20.9699,20.53194,20.39007,20.42412,20.33539,21.01822,20.52163,20.35487,20.40029,20.37223,0.93102
7247442545725861888,22.28042,21.94006,21.69394,21.83661,21.36598,22.21251,21.96131,21.69934,21.73482,21.1424,1.415735
7047082393861812224,22.75492,20.968,20.69416,20.54581,20.51581,22.98132,20.93313,20.58255,20.55031,20.3884,2.983109
6505552572240818176,21.08782,20.5435,20.4216,20.3289,20.42657,21.14886,20.54799,20.42709,20.34057,20.27279,2.434611
8319348742260717568,21.20878,21.14194,20.8668,20.85526,20.80273,20.65701,21.11032,20.86443,20.68709,20.18455,1.101053
781443841642227712,19.79292,19.47941,19.22657,19.13385,19.12636,19.71947,19.41638,19.2102,19.14275,19.13496,1.330931
1903900920333232128,20.37587,19.7654,19.0927,18.85721,18.78683,20.41064,19.72622,19.07678,18.84068,18.76026,1.22861
4932640981989912576,21.87788,21.01884,20.73923,20.4505,19.95437,21.7004,20.99555,20.72856,20.40054,19.94848,2.505693
8263147204618416128,20.93038,20.14565,20.12052,20.1016,19.74227,20.91839,20.11764,20.12993,20.02367,19.78719,2.328305
6039387674107375616,22.66423,21.59187,21.81232,21.78898,21.77664,22.71101,21.55491,21.73657,21.78005,21.27453,3.057909
1544755614280869888,19.43379,18.78834,18.31179,18.21435,17.9628,19.44207,18.79218,18.32187,18.1979,17.96284,0.9409199
5220846890518245376,21.73176,21.34589,21.46671,21.23559,20.65437,21.61942,21.31591,21.41203,21.24843,20.60226,1.64716
885050549295147008,19.14077,19.00421,18.88259,18.79074,18.5418,19.1408,18.96146,18.85899,18.78908,18.55276,2.114395
7989516692961816576,21.17575,19.74203,19.44433,19.27599,19.14316,21.22704,19.70348,19.44932,19.27582,19.13078,3.170753
680082611275589632,24.20488,21.55416,19.47489,19.28195,18.69165,24.31891,21.57026,19.48262,19.27323,18.68572,3.682313
769011119195973632,19.78588,19.41447,19.30525,19.33857,19.16488,19.76359,19.37147,19.29986,19.31328,19.16335,2.19731
6818537349220855808,24.0553,21.50984,21.17529,21.20267,21.24689,22.66953,21.47066,21.16501,21.0888,19.6437,3.12021
673435242828163072,18.29406,18.11724,18.02219,17.87229,17.87506,18.27192,18.03588,18.02668,17.87504,17.84109,1.66182
7335247348585132032,21.43589,20.46187,19.80036,19.62409,19.53603,21.06952,20.43665,19.74804,19.60507,19.32194,1.112577
5791705084895883264,22.11588,21.8604,21.71117,21.02834,20.75877,22.1155,21.81986,21.68909,21.00952,20.61255,1.876033
6153165137148309504,21.42705,20.94321,20.81185,20.88744,20.30363,21.33109,20.91803,20.7807,20.88609,20.07846,2.21874
868111474013267968,19.60947,18.31884,18.08297,18.06457,17.95894,19.62878,18.29539,18.07101,18.06511,17.95044,2.811677
1348879535344478208,19.45582,19.15528,19.0415,19.03777,18.93744,19.44884,19.15042,19.03106,19.01016,18.8721,0.8793838
7544709808399249408,21.86404,21.3656,21.21268,20.96793,20.63353,21.53324,21.36361,21.1861,20.99769,20.59355,2.256137
5760113642398478336,20.09583,19.86831,20.87862,19.76871,19.34229,20.04291,19.84758,19.69091,19.60976,19.33169,0.7686267
5274877717228744704,22.22131,21.01036,20.75367,20.39896,20.10282,21.81588,20.98565,20.7592,20.36701,19.97098,1.594968
1118151144112154624,19.18054,19.2716,18.91745,18.91204,19.1122,19.15593,19.24482,18.89592,18.88207,19.12036,1.118158
968410023354984448,18.61488,18.30441,17.9309,17.70888,17.70467,18.59985,18.28242,17.8851,17.70774,17.65722,1.448393
2114536032501262336,19.99421,19.52085,19.38147,19.13615,19.07086,20.01786,19.49655,19.36614,19.07664,19.08633,0.5169527
798380718689380352,16.75021,16.49335,16.51023,16.3619,16.4354,16.75853,16.47047,16.48038,16.31033,16.38656,0.5325696
6028097337732820992,21.5222,20.77198,20.44359,20.14847,20.05179,21.42331,20.7075,20.40475,20.03523,19.97831,0.650812
7550371743828471808,22.08107,21.32341,21.35419,21.63182,21.14755,22.24919,21.22299,21.34007,21.57253,20.74712,2.450677
4842556069945995264,25.23563,21.41804,20.23357,19.95942,19.87732,25.55454,21.41355,20.21592,19.92984,19.82126,3.542232
4847250154912935936,21.76708,21.09257,21.22193,20.80736,20.68475,21.38668,21.08992,20.95645,20.82018,20.49768,0.6521803
4106159269941538816,22.04667,21.87642,21.83345,21.8212,21.79338,21.94941,21.81044,21.68969,21.73892,19.58638,2.638024
6586520878589865984,19.09499,19.03278,18.97103,18.82982,18.55965,19.11023,19.01404,18.95685,18.78328,18.5722,2.057391
8067175472767365120,23.12183,21.3486,20.94765,21.10337,20.7822,20.90271,21.21293,20.92692,21.06439,20.78864,2.904533
560855141993965568,18.88409,18.71953,18.68846,18.4426,18.16992,18.85332,18.68443,18.68713,18.42687,18.13576,2.077766
7739534200940457984,21.75404,20.98007,20.77405,20.73691,20.22323,21.78906,20.86625,20.76889,20.70196,19.98266,2.354489
8263163147990003712,21.12495,20.94707,20.98112,20.74084,20.47993,21.17241,20.8762,20.94929,20.68377,20.5301,1.663509
2804733830609528832,20.0314,19.92211,19.10831,18.8289,18.34158,19.8874,19.36693,18.35322,17.96146,17.59555,0.2722189
1460380189816023040,20.45136,20.12927,20.03035,20.22987,19.85712,20.40686,20.12173,20.01168,20.14824,19.74675,0.8551319
1468329384510253056,20.02241,19.84598,19.77521,19.51789,19.54775,19.99981,19.8468,19.74898,19.51053,19.4458,1.537004
8048115163620634624,19.76853,19.41195,19.24456,19.17872,19.06571,19.66155,19.31746,19.23745,19.17505,19.02158,2.236551
